id,customer_id,channel_id,score,comment,responded_at_date,responded_at_time
2636,1173,1,8,Atención muy buena,2024-08-07,16:19:48
2637,243,2,8,Volvería a comprar,2025-02-10,11:34:52
2638,1490,1,9,Podría mejorar el empaque,2024-03-03,18:25:27
2639,583,2,7,,2024-02-07,17:42:33
2640,1216,2,6,,2025-03-17,13:29:20
2641,581,2,8,Atención muy buena,2025-06-14,03:32:17
2642,136,1,0,Todo perfecto,2024-04-19,15:07:57
2643,149,2,6,Muy conforme con la calidad,2025-08-31,06:16:43
2644,1450,1,9,Muy conforme con la calidad,2025-01-16,13:56:00
2645,722,1,8,Todo perfecto,2025-01-28,11:57:32
2646,1389,1,9,Muy conforme con la calidad,2025-01-16,23:47:31
2647,90,2,9,Atención muy buena,2024-06-16,01:53:40
2648,1330,1,8,,2024-09-27,10:17:30
2649,1170,1,2,Entrega rápida y producto excelente,2024-06-29,15:20:36
2650,154,1,7,,2024-02-06,11:25:07
2651,369,1,7,Muy conforme con la calidad,2025-01-20,14:39:57
2652,70,2,8,Entrega rápida y producto excelente,2024-06-25,20:31:49
2653,488,1,3,Tardó un poco más de lo esperado,2024-05-29,00:14:08
2654,1059,2,7,Podría mejorar el empaque,2024-09-26,16:00:32
2655,1459,1,0,Atención muy buena,2025-03-23,22:27:13
2656,1124,1,10,Tardó un poco más de lo esperado,2025-08-30,20:50:11
2657,1030,1,5,,2024-07-04,20:47:49
2658,210,1,6,Entrega rápida y producto excelente,2025-05-05,22:40:42
2659,184,1,9,Tardó un poco más de lo esperado,2024-07-31,16:54:51
2660,513,2,7,Todo perfecto,2025-06-07,23:20:50
2661,11,2,8,Podría mejorar el empaque,2025-09-05,21:56:01
2662,762,1,8,,2024-10-22,05:57:57
2663,385,1,5,Entrega rápida y producto excelente,2025-02-21,10:53:57
2664,1061,2,6,,2025-07-07,01:27:11
2665,820,1,8,Atención muy buena,2024-01-30,12:14:58
2666,662,1,1,,2025-09-30,09:02:01
2667,1419,1,9,Volvería a comprar,2024-10-28,16:02:42
2668,1384,2,10,Tardó un poco más de lo esperado,2024-05-04,19:10:08
2669,324,2,10,Volvería a comprar,2024-06-14,04:39:50
2670,547,2,10,Volvería a comprar,2024-05-23,00:27:45
2671,147,2,7,Muy conforme con la calidad,2024-04-30,10:58:57
2672,548,1,7,Muy conforme con la calidad,2025-06-29,11:23:28
2673,610,2,9,Todo perfecto,2024-09-22,09:35:57
2674,20,1,8,Volvería a comprar,2024-09-04,08:42:57
2675,560,2,1,,2025-08-07,08:01:58
2676,28,2,8,Entrega rápida y producto excelente,2025-01-14,15:26:30
2677,310,1,2,Podría mejorar el empaque,2025-07-06,21:22:03
2678,879,2,10,Todo perfecto,2025-03-29,10:33:53
2679,819,1,3,Atención muy buena,2024-11-10,14:39:30
2680,1406,2,7,Tardó un poco más de lo esperado,2024-04-30,11:00:31
2681,298,2,8,,2025-04-26,18:26:12
2682,1210,1,9,Muy conforme con la calidad,2024-10-18,03:48:33
2683,538,1,9,Entrega rápida y producto excelente,2025-08-25,10:43:31
2684,566,2,8,Volvería a comprar,2024-12-10,08:30:10
2685,1469,1,9,Muy conforme con la calidad,2024-07-13,10:57:31
2686,1428,2,8,Volvería a comprar,2024-08-30,19:42:10
2687,1398,1,4,Tardó un poco más de lo esperado,2025-02-09,13:02:06
2688,899,1,4,Entrega rápida y producto excelente,2024-09-24,22:26:40
2689,806,1,7,Podría mejorar el empaque,2025-01-17,17:04:00
2690,1464,2,7,Volvería a comprar,2024-02-10,09:45:07
2691,1105,2,7,,2025-05-14,07:39:48
2692,847,1,9,Volvería a comprar,2025-02-05,13:24:24
